tanggal,pm10,so2,co,o3,no2,max
2024-08-02,54.0,32.0,21.0,53.0,16.0,90.0
2024-08-03,56.0,58.0,9.0,21.0,31.0,70.0
2024-08-04,54.0,58.0,13.0,23.0,37.0,83.0
2024-08-05,51.0,33.0,19.0,47.0,15.0,84.0
2024-08-06,61.0,58.0,10.0,25.0,23.0,83.0
2024-08-07,53.0,33.0,20.0,44.0,18.0,101.0
2024-08-08,64.0,35.0,24.0,32.0,24.0,118.0
2024-08-09,52.0,35.0,20.0,39.0,15.0,97.0
2024-08-10,43.0,35.0,18.0,43.0,15.0,89.0
2024-08-11,43.0,32.0,17.0,51.0,10.0,85.0
2024-08-12,36.0,33.0,18.0,42.0,11.0,86.0
2024-08-13,59.0,36.0,23.0,32.0,23.0,110.0
2024-08-14,58.0,36.0,22.0,40.0,21.0,109.0
2024-08-15,48.0,35.0,21.0,50.0,18.0,100.0
2024-08-16,55.0,35.0,22.0,45.0,19.0,103.0
2024-08-17,51.0,37.0,22.0,51.0,21.0,107.0
2024-08-18,55.0,34.0,21.0,50.0,16.0,107.0
2024-08-19,46.0,33.0,19.0,57.0,15.0,94.0
2024-08-20,62.0,33.0,22.0,52.0,18.0,115.0
2024-08-21,64.0,35.0,21.0,54.0,18.0,118.0
2024-08-22,86.0,54.0,19.0,47.0,17.0,102.0
2024-08-23,87.0,52.0,20.0,31.0,13.0,103.0
2024-08-24,66.0,58.0,10.0,28.0,27.0,101.0
2024-08-25,65.0,58.0,9.0,30.0,17.0,93.0
2024-08-26,54.0,35.0,21.0,40.0,17.0,102.0
2024-08-27,65.0,36.0,22.0,58.0,18.0,116.0
2024-08-28,71.0,58.0,9.0,32.0,29.0,94.0
2024-08-29,187.0,54.0,23.0,48.0,33.0,187.0
2024-08-30,65.0,36.0,23.0,47.0,21.0,127.0
2024-08-31,133.0,53.0,19.0,38.0,21.0,135.0
2024-09-01,49.0,34.0,20.0,46.0,12.0,93.0
2024-09-02,37.0,34.0,17.0,67.0,12.0,85.0
2024-09-03,55.0,58.0,12.0,31.0,36.0,100.0
2024-09-04,56.0,58.0,9.0,34.0,17.0,89.0
2024-09-05,118.0,53.0,16.0,31.0,13.0,118.0
2024-09-06,56.0,14.0,26.0,20.0,40.0,86.0
2024-09-07,162.0,53.0,17.0,39.0,15.0,162.0
2024-09-08,54.0,13.0,22.0,21.0,26.0,84.0
2024-09-09,55.0,59.0,8.0,24.0,14.0,72.0
2024-09-10,61.0,60.0,15.0,15.0,44.0,79.0
2024-09-11,26.0,34.0,19.0,28.0,18.0,68.0
2024-09-12,23.0,39.0,20.0,54.0,15.0,103.0
2024-09-13,38.0,34.0,21.0,49.0,18.0,81.0
2024-09-14,34.0,34.0,19.0,49.0,16.0,88.0
2024-09-15,28.0,35.0,20.0,45.0,13.0,87.0
2024-09-16,26.0,36.0,20.0,44.0,14.0,93.0
2024-09-17,65.0,59.0,11.0,35.0,22.0,87.0
2024-09-18,59.0,59.0,11.0,32.0,25.0,84.0
2024-09-19,72.0,59.0,11.0,33.0,35.0,89.0
2024-09-20,59.0,15.0,24.0,34.0,45.0,88.0
2024-09-21,37.0,38.0,19.0,57.0,14.0,98.0
2024-09-22,30.0,39.0,20.0,62.0,14.0,109.0
2024-09-23,21.0,37.0,19.0,55.0,14.0,92.0
2024-09-24,37.0,37.0,21.0,42.0,18.0,85.0
2024-09-25,47.0,35.0,28.0,44.0,24.0,109.0
2024-09-26,35.0,35.0,26.0,42.0,21.0,79.0
2024-09-27,27.0,35.0,23.0,42.0,21.0,80.0
2024-09-28,30.0,36.0,22.0,47.0,20.0,99.0
2024-09-29,90.0,54.0,27.0,31.0,24.0,104.0
2024-09-30,18.0,38.0,20.0,35.0,14.0,79.0
2024-10-01,33.0,37.0,22.0,51.0,17.0,103.0
2024-10-02,25.0,37.0,20.0,54.0,16.0,90.0
2024-10-03,69.0,59.0,12.0,25.0,26.0,96.0
2024-10-04,30.0,38.0,22.0,46.0,16.0,94.0
2024-10-05,62.0,59.0,15.0,23.0,38.0,82.0
2024-10-06,19.0,36.0,21.0,49.0,15.0,76.0
2024-10-07,35.0,38.0,27.0,46.0,19.0,121.0
2024-10-08,63.0,60.0,12.0,25.0,23.0,84.0
2024-10-09,24.0,37.0,20.0,52.0,13.0,82.0
2024-10-10,32.0,38.0,20.0,52.0,14.0,92.0
2024-10-11,20.0,39.0,23.0,44.0,20.0,102.0
2024-10-12,21.0,39.0,20.0,48.0,16.0,92.0
2024-10-14,68.0,38.0,22.0,48.0,17.0,113.0
2024-10-15,34.0,39.0,19.0,61.0,12.0,84.0
2024-10-16,32.0,40.0,22.0,59.0,18.0,111.0
2024-10-17,60.0,59.0,14.0,32.0,33.0,77.0
2024-10-18,61.0,59.0,12.0,40.0,23.0,80.0
2024-10-19,78.0,59.0,13.0,34.0,26.0,102.0
2024-10-20,55.0,40.0,18.0,33.0,11.0,84.0
2024-10-21,51.0,12.0,23.0,28.0,32.0,82.0
2024-10-22,85.0,60.0,14.0,34.0,32.0,106.0
2024-10-23,68.0,59.0,11.0,38.0,17.0,90.0
2024-10-24,43.0,40.0,17.0,55.0,11.0,79.0
2024-10-25,50.0,39.0,20.0,59.0,17.0,82.0
2024-10-26,50.0,39.0,21.0,44.0,16.0,78.0
2024-10-27,54.0,19.0,23.0,34.0,31.0,78.0
2024-10-28,64.0,60.0,13.0,30.0,22.0,90.0
2024-10-29,65.0,60.0,14.0,31.0,29.0,86.0
2024-10-30,56.0,40.0,20.0,58.0,14.0,99.0
2024-10-31,55.0,41.0,20.0,52.0,15.0,89.0
2024-11-01,66.0,40.0,22.0,49.0,19.0,105.0
2024-11-02,60.0,41.0,22.0,44.0,18.0,97.0
2024-11-03,46.0,63.0,16.0,18.0,81.0,81.0
2024-11-04,40.0,63.0,15.0,26.0,77.0,77.0
2024-11-09,71.0,60.0,11.0,31.0,25.0,100.0
2024-11-10,60.0,60.0,20.0,21.0,49.0,77.0
2024-11-11,51.0,10.0,30.0,18.0,42.0,71.0
2024-11-12,30.0,63.0,13.0,19.0,82.0,82.0
2024-11-23,48.0,65.0,14.0,16.0,78.0,78.0
2024-11-24,48.0,65.0,11.0,13.0,68.0,68.0
2024-11-25,30.0,65.0,11.0,14.0,73.0,73.0
2024-11-26,40.0,65.0,10.0,17.0,71.0,71.0
2024-11-27,50.0,65.0,13.0,13.0,77.0,77.0
2024-11-28,30.0,59.0,13.0,11.0,25.0,59.0
2024-11-29,21.0,67.0,6.0,13.0,26.0,67.0
2024-11-30,35.0,67.0,7.0,10.0,34.0,67.0
2024-12-01,32.0,67.0,7.0,9.0,40.0,67.0
2024-12-02,19.0,67.0,6.0,9.0,33.0,67.0
2024-12-03,19.0,67.0,4.0,12.0,15.0,67.0
2024-12-04,30.0,67.0,7.0,10.0,22.0,67.0
2024-12-05,17.0,67.0,3.0,12.0,13.0,67.0
2024-12-06,26.0,68.0,4.0,11.0,17.0,68.0
2024-12-07,66.0,69.0,27.0,12.0,98.0,103.0
2024-12-08,38.0,68.0,15.0,18.0,57.0,68.0
2024-12-09,42.0,69.0,11.0,11.0,29.0,69.0
2024-12-10,38.0,68.0,12.0,7.0,61.0,68.0
2024-12-11,14.0,68.0,3.0,11.0,15.0,68.0
2024-12-12,19.0,68.0,3.0,13.0,10.0,68.0
2024-12-13,36.0,72.0,10.0,11.0,9.0,72.0
2024-12-14,22.0,68.0,4.0,11.0,15.0,68.0
2024-12-15,18.0,68.0,6.0,10.0,21.0,68.0
2024-12-16,27.0,68.0,5.0,10.0,21.0,68.0
2024-12-17,27.0,68.0,6.0,10.0,30.0,68.0
2024-12-18,50.0,69.0,8.0,8.0,59.0,69.0
